time_front,space_front,speed_front,v_id_front,wave_type_front,lane_front,unique_index_front,time_tail,space_tail,speed_tail,v_id_tail,wave_type_tail,lane_tail,unique_index_tail,trace_id_front,trace_id_tail
6745.0,59.06296292630119,16.855283678562234,1208.0,1.0,3.0,3220.0,6817.0,58.89041003793192,14.15395921376768,1208.0,2.0,3.0,8858.0,144,149
6070.0,62.29653517975317,16.88793865956496,1209.0,1.0,3.0,3221.0,6197.0,62.00708811761494,14.851577977951557,1209.0,2.0,3.0,8859.0,131,128
6261.0,61.59364875184481,16.65523246695065,1209.0,1.0,3.0,3222.0,6364.0,61.35708454365411,13.862228107393651,1209.0,2.0,3.0,8860.0,112,143
6457.0,60.42192616313329,15.082785453383066,1209.0,1.0,3.0,3223.0,6486.0,60.34816471117141,14.02763252830736,1209.0,2.0,3.0,8861.0,119,147
6498.0,60.2817542765667,15.873896940316971,1209.0,1.0,3.0,3224.0,6514.0,60.23252902936184,14.647220186052412,1209.0,2.0,3.0,8862.0,143,138
6518.0,60.21545355701251,15.237573683698578,1209.0,1.0,3.0,3225.0,6603.0,60.08526195029104,14.5961685636948,1209.0,2.0,3.0,8863.0,139,140
6747.0,59.0659297646296,16.103005738114266,1209.0,1.0,3.0,3226.0,6819.0,58.8930712295993,14.35521873734425,1209.0,2.0,3.0,8864.0,144,149
6075.0,62.30204870091258,15.546009097369646,1210.0,1.0,3.0,3227.0,6201.0,62.01090845546406,14.868413808828228,1210.0,2.0,3.0,8865.0,131,128
6264.0,61.60145680536686,15.768777730959345,1210.0,1.0,3.0,3228.0,6368.0,61.36692253721324,14.511191715754586,1210.0,2.0,3.0,8866.0,112,143
6462.0,60.43062030275256,15.037753396468414,1210.0,1.0,3.0,3229.0,6491.0,60.35926539687565,14.529145600565665,1210.0,2.0,3.0,8867.0,119,147
6503.0,60.29246467012575,16.111571543378005,1210.0,1.0,3.0,3230.0,6518.0,60.24301938288039,14.740507103001576,1210.0,2.0,3.0,8868.0,143,138
6521.0,60.23037319789754,15.139695100981443,1210.0,1.0,3.0,3231.0,6607.0,60.09445870411706,14.651948818131793,1210.0,2.0,3.0,8869.0,139,140
6750.0,59.075446184823846,16.25801474426891,1210.0,1.0,3.0,3232.0,6823.0,58.897213500204046,14.566030265128653,1210.0,2.0,3.0,8870.0,144,149
6079.0,62.313408993805616,16.870729807410765,1211.0,1.0,3.0,3233.0,6203.0,62.01978154549506,14.779431226829567,1211.0,2.0,3.0,8871.0,131,128
6266.0,61.60907878553292,15.58683734231904,1211.0,1.0,3.0,3234.0,6370.0,61.37623549175236,13.622326553329662,1211.0,2.0,3.0,8872.0,112,143
6465.0,60.43868948723215,15.285405958226333,1211.0,1.0,3.0,3235.0,6494.0,60.3664663534854,14.615001864675872,1211.0,2.0,3.0,8873.0,119,147
6506.0,60.29976442489088,16.348141302594684,1211.0,1.0,3.0,3236.0,6610.0,60.10253302788362,14.71260833040363,1211.0,2.0,3.0,8874.0,143,140
6753.0,59.081125725265046,15.475948886213056,1211.0,1.0,3.0,3237.0,6826.0,58.90209564020747,14.757512768061693,1211.0,2.0,3.0,8875.0,144,149
6084.0,62.32040456872021,16.494863540097757,1212.0,1.0,3.0,3238.0,6205.0,62.026956800383935,14.939489760358668,1212.0,2.0,3.0,8876.0,131,128
6268.0,61.615196807499096,15.250379415672462,1212.0,1.0,3.0,3239.0,6373.0,61.38101711516416,14.440208855570518,1212.0,2.0,3.0,8877.0,112,143
6469.0,60.44008690176662,15.191503256131726,1212.0,1.0,3.0,3240.0,6496.0,60.37497968705159,13.80655622317884,1212.0,2.0,3.0,8878.0,119,147
6509.0,60.30418126575752,15.752302961006784,1212.0,1.0,3.0,3241.0,6613.0,60.110779792152485,14.685702360491655,1212.0,2.0,3.0,8879.0,143,140
6755.0,59.09234889348132,16.991567470217873,1212.0,1.0,3.0,3242.0,6829.0,58.9076552771899,14.784290555331737,1212.0,2.0,3.0,8880.0,144,149
6089.0,62.32527589002606,15.456378744842324,1213.0,1.0,3.0,3243.0,6205.0,62.04161445249969,14.90134889791795,1213.0,2.0,3.0,8881.0,131,128
6269.0,61.62458780126904,16.839614461524917,1213.0,1.0,3.0,3244.0,6375.0,61.389552500369895,14.068964674755438,1213.0,2.0,3.0,8882.0,112,143
6471.0,60.44624732872961,15.983558604877636,1213.0,1.0,3.0,3245.0,6498.0,60.3793265339238,13.886258107975042,1213.0,2.0,3.0,8883.0,119,147
6511.0,60.3086580069726,15.946761724213246,1213.0,1.0,3.0,3246.0,6615.0,60.1177153236833,14.594264561653729,1213.0,2.0,3.0,8884.0,143,140
6758.0,59.09581407172875,15.377047960669762,1213.0,1.0,3.0,3247.0,6831.0,58.91366607406676,14.27967299693979,1213.0,2.0,3.0,8885.0,144,149
6093.0,62.33191004410596,16.381125175304213,1214.0,1.0,3.0,3248.0,6205.0,62.05583968228988,14.825895605061106,1214.0,2.0,3.0,8886.0,131,128
6271.0,61.62956896115895,16.444209685925834,1214.0,1.0,3.0,3249.0,6377.0,61.39665941591482,14.634046537179175,1214.0,2.0,3.0,8887.0,112,143
6474.0,60.44562290004077,16.21528503202177,1214.0,1.0,3.0,3250.0,6500.0,60.38107175440549,14.554641851811338,1214.0,2.0,3.0,8888.0,119,147
6513.0,60.31024062201448,15.704757326883998,1214.0,1.0,3.0,3251.0,6617.0,60.121614534044575,14.675889564011769,1214.0,2.0,3.0,8889.0,143,140
6760.0,59.100369666692615,15.169078363278032,1214.0,1.0,3.0,3252.0,6833.0,58.91678862563018,14.36041597644359,1214.0,2.0,3.0,8890.0,144,149
6097.0,62.33685604375572,16.204960406627418,1215.0,1.0,3.0,3253.0,6206.0,62.06793047825459,14.872282621388146,1215.0,2.0,3.0,8891.0,131,128
6273.0,61.63691960508939,16.591171648370057,1215.0,1.0,3.0,3254.0,6379.0,61.40541964011464,14.438404386369005,1215.0,2.0,3.0,8892.0,112,143
6477.0,60.44584331357638,16.085632716275825,1215.0,1.0,3.0,3255.0,6501.0,60.38745006555129,13.62481267341534,1215.0,2.0,3.0,8893.0,119,147
6515.0,60.31239665459478,15.780939321952276,1215.0,1.0,3.0,3256.0,6619.0,60.126411023102165,14.684306925886965,1215.0,2.0,3.0,8894.0,143,140
6762.0,59.10577300833429,15.230262709247436,1215.0,1.0,3.0,3257.0,6835.0,58.91991758778477,14.620808769528388,1215.0,2.0,3.0,8895.0,144,149
6101.0,62.344459271897655,16.727730459578254,1216.0,1.0,3.0,3258.0,6208.0,62.07807479919448,14.967590277557411,1216.0,2.0,3.0,8896.0,131,128
6276.0,61.64230560106286,15.00076119796086,1216.0,1.0,3.0,3259.0,6381.0,61.41645357400937,13.996893225475027,1216.0,2.0,3.0,8897.0,112,143
6480.0,60.45027448874245,16.0255757353691,1216.0,1.0,3.0,3260.0,6504.0,60.38986744481928,14.651147141112093,1216.0,2.0,3.0,8898.0,119,147
6518.0,60.31450293241801,15.66315834416897,1216.0,1.0,3.0,3261.0,6621.0,60.13407389020133,14.679917799233124,1216.0,2.0,3.0,8899.0,143,140
6764.0,59.114872212336834,16.48715837018875,1216.0,1.0,3.0,3262.0,6838.0,58.92483012248767,14.990816927155045,1216.0,2.0,3.0,8900.0,144,149
6105.0,62.35151800970784,16.822613573891847,1217.0,1.0,3.0,3263.0,6209.0,62.0911305328348,14.6963256722781,1217.0,2.0,3.0,8901.0,131,128
6278.0,61.6508838005988,15.094299191006847,1217.0,1.0,3.0,3264.0,6383.0,61.42683610480552,12.598956557576871,1217.0,2.0,3.0,8902.0,112,143
6483.0,60.45702951973709,16.51363660681347,1217.0,1.0,3.0,3265.0,6506.0,60.39895498925683,13.993842101748251,1217.0,2.0,3.0,8903.0,119,147
6521.0,60.31907172894254,15.898658938823022,1217.0,1.0,3.0,3266.0,6624.0,60.141471622130695,14.739583097774888,1217.0,2.0,3.0,8904.0,143,140
6767.0,59.12307313029853,16.383586201141163,1217.0,1.0,3.0,3267.0,6842.0,58.93466681641728,14.27259353867379,1217.0,2.0,3.0,8905.0,144,149
6110.0,62.353936840257866,15.297541647947416,1218.0,1.0,3.0,3268.0,6211.0,62.10136428674833,14.840514087452624,1218.0,2.0,3.0,8906.0,131,128
6280.0,61.66047346388007,15.282374942774185,1218.0,1.0,3.0,3269.0,6385.0,61.43460151016998,12.753459806446582,1218.0,2.0,3.0,8907.0,112,143
6486.0,60.46319722099062,16.901008534167904,1218.0,1.0,3.0,3270.0,6508.0,60.40539654862884,13.886356376532234,1218.0,2.0,3.0,8908.0,119,147
6524.0,60.32091330584956,15.514435946777484,1218.0,1.0,3.0,3271.0,6626.0,60.15209420118663,14.668150370260454,1218.0,2.0,3.0,8909.0,143,140
6770.0,59.13081574105856,16.39398318962668,1218.0,1.0,3.0,3272.0,6847.0,58.93984261509751,14.963367580943547,1218.0,2.0,3.0,8910.0,144,149
6116.0,62.35921542067793,15.071122256619756,1219.0,1.0,3.0,3273.0,6213.0,62.11703367959551,14.76273001716075,1219.0,2.0,3.0,8911.0,131,128
6283.0,61.67200710303095,15.022814949056125,1219.0,1.0,3.0,3274.0,6388.0,61.44146467542871,14.25569381539752,1219.0,2.0,3.0,8912.0,112,143
6490.0,60.47119592640241,17.525614363342775,1219.0,1.0,3.0,3275.0,6511.0,60.414438140499904,13.88338243839268,1219.0,2.0,3.0,8913.0,119,147
6528.0,60.32475594919982,15.150438447524262,1219.0,1.0,3.0,3276.0,6630.0,60.161973050018894,14.92076136712196,1219.0,2.0,3.0,8914.0,143,140
6774.0,59.14088055932752,16.04951384920352,1219.0,1.0,3.0,3277.0,6852.0,58.95181816881831,14.623161554252237,1219.0,2.0,3.0,8915.0,144,149
6124.0,62.36548518579849,15.152916775992686,1220.0,1.0,3.0,3278.0,6216.0,62.13832134568726,14.681667678669156,1220.0,2.0,3.0,8916.0,131,128
6287.0,61.69042538563821,16.14350263498168,1220.0,1.0,3.0,3279.0,6391.0,61.45504513697817,13.771275601788767,1220.0,2.0,3.0,8917.0,112,143
6496.0,60.47684871722946,15.271927235384236,1220.0,1.0,3.0,3280.0,6515.0,60.423699831024514,14.541652941498008,1220.0,2.0,3.0,8918.0,119,147
6532.0,60.33235276821516,15.337037012132477,1220.0,1.0,3.0,3281.0,6633.0,60.17814341044842,14.631195299144006,1220.0,2.0,3.0,8919.0,143,140
6778.0,59.15068490827723,15.020101990376444,1220.0,1.0,3.0,3282.0,6857.0,58.96465487262298,14.70317872616996,1220.0,2.0,3.0,8920.0,144,149
6132.0,62.37305294175117,15.130839750313386,1221.0,1.0,3.0,3283.0,6220.0,62.16028377900469,14.88250946019716,1221.0,2.0,3.0,8921.0,131,128
6292.0,61.71210125985071,15.932094477006988,1221.0,1.0,3.0,3284.0,6396.0,61.469896815131136,13.560781944196966,1221.0,2.0,3.0,8922.0,112,143
6501.0,60.49644217776852,17.009280863894475,1221.0,1.0,3.0,3285.0,6519.0,60.44077494466454,14.785689317024342,1221.0,2.0,3.0,8923.0,119,147
6537.0,60.34353886074298,15.451820902292226,1221.0,1.0,3.0,3286.0,6637.0,60.19058566340794,14.671906810990514,1221.0,2.0,3.0,8924.0,143,140
6781.0,59.16683299623092,16.553820264987284,1221.0,1.0,3.0,3287.0,6862.0,58.98148126450346,14.536812362404277,1221.0,2.0,3.0,8925.0,144,149
6138.0,62.38268259755117,15.263152395903385,1222.0,1.0,3.0,3288.0,6222.0,62.18046739762894,14.57323803548877,1222.0,2.0,3.0,8926.0,131,128
6296.0,61.72579022616285,15.152614755199052,1222.0,1.0,3.0,3289.0,6400.0,61.47947098357443,14.604798555643669,1222.0,2.0,3.0,8927.0,112,143
6505.0,60.50534743348744,15.595863948207638,1222.0,1.0,3.0,3290.0,6520.0,60.45594894830364,14.247481407492648,1222.0,2.0,3.0,8928.0,119,147
6540.0,60.34941116202688,15.358834728679463,1222.0,1.0,3.0,3291.0,6639.0,60.19897337926332,14.542766607814222,1222.0,2.0,3.0,8929.0,143,140
6783.0,59.174407121703936,16.296918156398856,1222.0,1.0,3.0,3292.0,6865.0,58.99106901662813,14.572207460870048,1222.0,2.0,3.0,8930.0,144,149
6143.0,62.39643118163767,15.806383943595408,1223.0,1.0,3.0,3293.0,6225.0,62.19722899667363,14.723510619260749,1223.0,2.0,3.0,8931.0,131,128
6300.0,61.73920482666709,15.88456919355972,1223.0,1.0,3.0,3294.0,6403.0,61.48986702776898,14.74270126501158,1223.0,2.0,3.0,8932.0,112,143
6508.0,60.5132286807787,15.985132146893742,1223.0,1.0,3.0,3295.0,6522.0,60.46315675461755,14.935993472378517,1223.0,2.0,3.0,8933.0,119,147
6542.0,60.355470381244885,15.76494371449736,1223.0,1.0,3.0,3296.0,6641.0,60.20178913010369,14.697048343619766,1223.0,2.0,3.0,8934.0,143,140
6785.0,59.17730952425828,15.065059845257151,1223.0,1.0,3.0,3297.0,6867.0,58.99724476835157,14.705983887608436,1223.0,2.0,3.0,8935.0,144,149
6148.0,62.40546662513613,15.144181993911282,1224.0,1.0,3.0,3298.0,6229.0,62.21056315546135,14.940001928080184,1224.0,2.0,3.0,8936.0,131,128
6304.0,61.75420979694071,16.360219943253583,1224.0,1.0,3.0,3299.0,6408.0,61.49927688472616,14.913199184718822,1224.0,2.0,3.0,8937.0,112,143
6517.0,60.51973064034003,15.23426767775364,1224.0,1.0,3.0,3300.0,6522.0,60.499179500669285,14.779405675247864,1224.0,2.0,3.0,8938.0,119,147
6548.0,60.36199461651113,15.089120140972868,1224.0,1.0,3.0,3301.0,6645.0,60.20991933774195,14.71916134995565,1224.0,2.0,3.0,8939.0,143,140
6788.0,59.190316119751245,15.336674675151864,1224.0,1.0,3.0,3302.0,6871.0,59.01226190956943,14.769307668989518,1224.0,2.0,3.0,8940.0,144,149
6151.0,62.41751188839631,15.797971690258706,1225.0,1.0,3.0,3303.0,6232.0,62.2230546607393,14.832193595162472,1225.0,2.0,3.0,8941.0,131,128
6308.0,61.763340329663215,15.324725516846998,1225.0,1.0,3.0,3304.0,6420.0,61.48757305844895,14.962728644276911,1225.0,2.0,3.0,8942.0,112,143
6559.0,60.38706097046094,15.486221748805743,1225.0,1.0,3.0,3305.0,6653.0,60.23900537808223,14.757817491282454,1225.0,2.0,3.0,8943.0,143,140
6796.0,59.23244822588986,15.03758065974654,1225.0,1.0,3.0,3306.0,6832.0,59.16784640616083,14.801426044857514,1225.0,2.0,3.0,8944.0,144,150
6839.0,59.13822872042616,15.088041773460152,1225.0,1.0,3.0,3307.0,6878.0,59.04499650985083,14.201632590217637,1225.0,2.0,3.0,8945.0,145,149
6155.0,62.424347414764696,15.731446883416568,1226.0,1.0,3.0,3308.0,6235.0,62.232637541520255,14.820837941751195,1226.0,2.0,3.0,8946.0,131,128
6311.0,61.772792850768575,15.407127773785492,1226.0,1.0,3.0,3309.0,6425.0,61.495148868770926,14.932655853334516,1226.0,2.0,3.0,8947.0,112,143
6568.0,60.40232176313079,15.00608575349048,1226.0,1.0,3.0,3310.0,6655.0,60.266859985976,14.82277893618702,1226.0,2.0,3.0,8948.0,143,140
6800.0,59.27262319238601,15.622249105143744,1226.0,1.0,3.0,3311.0,6833.0,59.208986389305714,14.20861174887144,1226.0,2.0,3.0,8949.0,144,150
6845.0,59.15698085721797,15.129047451839822,1226.0,1.0,3.0,3312.0,6884.0,59.06154012694426,14.879962486236378,1226.0,2.0,3.0,8950.0,145,149
6159.0,62.431295911674766,15.850181843568288,1227.0,1.0,3.0,3313.0,6238.0,62.242180169626536,14.977727901246308,1227.0,2.0,3.0,8951.0,131,128
6314.0,61.78114241043312,15.748913097120456,1227.0,1.0,3.0,3314.0,6430.0,61.50893047289244,14.79621183174674,1227.0,2.0,3.0,8952.0,112,143
6574.0,60.432899692831015,16.460276498833654,1227.0,1.0,3.0,3315.0,6658.0,60.30084270264594,14.493420758188371,1227.0,2.0,3.0,8953.0,143,140
6807.0,59.31288237522196,16.165276418263893,1227.0,1.0,3.0,3316.0,6841.0,59.241426975161104,14.892979505962654,1227.0,2.0,3.0,8954.0,144,150
6853.0,59.18544447762047,15.412906337287149,1227.0,1.0,3.0,3317.0,6892.0,59.09202340277269,14.179599887142022,1227.0,2.0,3.0,8955.0,145,149
6163.0,62.438533786897175,15.806437744966404,1228.0,1.0,3.0,3318.0,6240.0,62.25720584164223,14.744114157463525,1228.0,2.0,3.0,8956.0,131,128
6317.0,61.79254786606084,16.05808284657207,1228.0,1.0,3.0,3319.0,6436.0,61.5171072533175,14.545008047801936,1228.0,2.0,3.0,8957.0,112,143
6581.0,60.45048358501798,16.006908164475625,1228.0,1.0,3.0,3320.0,6661.0,60.31687828945393,14.261384947027953,1228.0,2.0,3.0,8958.0,143,140
6812.0,59.32459907562093,15.611309094557113,1228.0,1.0,3.0,3321.0,6847.0,59.252171414745845,14.874595914944464,1228.0,2.0,3.0,8959.0,144,150
6856.0,59.2114021107233,15.210878655907136,1228.0,1.0,3.0,3322.0,6899.0,59.10726202194175,14.762366605306212,1228.0,2.0,3.0,8960.0,145,149
6167.0,62.44554463418572,15.630435153551623,1229.0,1.0,3.0,3323.0,6243.0,62.26955337761613,14.780592255127765,1229.0,2.0,3.0,8961.0,131,128
6320.0,61.80635643472347,15.872704813611222,1229.0,1.0,3.0,3324.0,6441.0,61.52575898316949,14.894790180093114,1229.0,2.0,3.0,8962.0,112,143
6587.0,60.47601952300735,16.96052310087394,1229.0,1.0,3.0,3325.0,6667.0,60.33769038196832,14.680975422363378,1229.0,2.0,3.0,8963.0,143,140
6818.0,59.34509253096304,15.07975355979884,1229.0,1.0,3.0,3326.0,6859.0,59.255349888969214,14.814785975477132,1229.0,2.0,3.0,8964.0,144,150
6860.0,59.2511764332209,15.024440693953864,1229.0,1.0,3.0,3327.0,6909.0,59.13236964654755,14.940900635304256,1229.0,2.0,3.0,8965.0,145,149
6171.0,62.45270490942597,15.540836315742592,1230.0,1.0,3.0,3328.0,6247.0,62.27852284119498,14.952054106733472,1230.0,2.0,3.0,8966.0,131,128
6323.0,61.82079719459329,15.56233481750684,1230.0,1.0,3.0,3329.0,6444.0,61.5434533282406,14.87179293250907,1230.0,2.0,3.0,8967.0,112,143
6594.0,60.49102276216173,15.052589529722622,1230.0,1.0,3.0,3330.0,6672.0,60.35693598876089,13.586712986384043,1230.0,2.0,3.0,8968.0,143,140
6823.0,59.36754066879638,16.1002915454292,1230.0,1.0,3.0,3331.0,6922.0,59.16793021705367,14.996017061944585,1230.0,2.0,3.0,8969.0,144,149
6175.0,62.4604011757386,15.646545756838703,1231.0,1.0,3.0,3332.0,6250.0,62.2905279309037,14.865725102235457,1231.0,2.0,3.0,8970.0,131,128
6326.0,61.83354261996585,15.843315611810851,1231.0,1.0,3.0,3333.0,6447.0,61.55978796649525,14.790389325644073,1231.0,2.0,3.0,8971.0,112,143
6598.0,60.50484107028332,15.449839592901728,1231.0,1.0,3.0,3334.0,6677.0,60.36668092607431,14.905302634580586,1231.0,2.0,3.0,8972.0,143,140
6829.0,59.39154252091702,16.654332738302912,1231.0,1.0,3.0,3335.0,6934.0,59.202107554446826,14.34297455138805,1231.0,2.0,3.0,8973.0,144,149
6179.0,62.46872073070056,15.764628805868734,1232.0,1.0,3.0,3336.0,6253.0,62.303146523162766,14.60236323457303,1232.0,2.0,3.0,8974.0,131,128
6330.0,61.84167089027101,15.04412650134188,1232.0,1.0,3.0,3337.0,6450.0,61.57093511074696,14.903403977219526,1232.0,2.0,3.0,8975.0,112,143
6601.0,60.51504433744789,15.22239024262879,1232.0,1.0,3.0,3338.0,6682.0,60.382642134924325,14.409703537928596,1232.0,2.0,3.0,8976.0,143,140
6836.0,59.42460827446575,15.763289735984944,1232.0,1.0,3.0,3339.0,6950.0,59.21950619486789,14.91056646805002,1232.0,2.0,3.0,8977.0,144,151
6954.0,59.20261732134345,15.084514295207477,1232.0,1.0,3.0,3340.0,6955.0,59.1984638096271,14.952642178880827,1232.0,2.0,3.0,8978.0,146,152
6183.0,62.47681343866783,15.771250528903453,1233.0,1.0,3.0,3341.0,6257.0,62.31151017552829,14.920029364092947,1233.0,2.0,3.0,8979.0,131,128
6333.0,61.8547212463325,15.354356447561363,1233.0,1.0,3.0,3342.0,6452.0,61.583993949287226,14.393391228639688,1233.0,2.0,3.0,8980.0,112,143
6563.0,60.73057049070189,15.110617255298376,1233.0,1.0,3.0,3343.0,6566.0,60.71810940053029,14.98324935678095,1233.0,2.0,3.0,8981.0,147,153
6603.0,60.52690286603925,16.821930772836414,1233.0,1.0,3.0,3344.0,6687.0,60.39334072119458,14.83618580098858,1233.0,2.0,3.0,8982.0,143,140
6739.0,60.10754296881575,15.054931449908684,1233.0,1.0,3.0,3345.0,6744.0,60.08706305104947,14.837906888943715,1233.0,2.0,3.0,8983.0,148,154
6840.0,59.45759548856236,16.47494815688631,1233.0,1.0,3.0,3346.0,6968.0,59.20851857206578,14.82101852121967,1233.0,2.0,3.0,8984.0,144,152
6187.0,62.48497506006128,15.589629897176216,1234.0,1.0,3.0,3347.0,6260.0,62.3210060143593,14.821835549851835,1234.0,2.0,3.0,8985.0,131,128
6336.0,61.86374555584675,15.080510811944308,1234.0,1.0,3.0,3348.0,6454.0,61.59292569313025,14.324800972214398,1234.0,2.0,3.0,8986.0,112,143
6564.0,60.743456900493314,15.293876966311284,1234.0,1.0,3.0,3349.0,6568.0,60.72690414495108,14.943623380480462,1234.0,2.0,3.0,8987.0,147,153
6605.0,60.534613293750986,17.000911469454255,1234.0,1.0,3.0,3350.0,6690.0,60.4007653769676,14.44591279989921,1234.0,2.0,3.0,8988.0,143,140
6742.0,60.11461642257812,15.220968912872694,1234.0,1.0,3.0,3351.0,6747.0,60.09400520940196,14.975219759371296,1234.0,2.0,3.0,8989.0,148,154
6843.0,59.47017934889184,15.381790929898202,1234.0,1.0,3.0,3352.0,6972.0,59.21683293480436,14.923957127090295,1234.0,2.0,3.0,8990.0,144,152
6191.0,62.49381210657229,15.248912291674548,1235.0,1.0,3.0,3353.0,6263.0,62.32817295814839,14.979490371879082,1235.0,2.0,3.0,8991.0,131,128
6338.0,61.87490290600939,15.992891653726058,1235.0,1.0,3.0,3354.0,6456.0,61.60166626953924,14.337320121368863,1235.0,2.0,3.0,8992.0,112,143
6566.0,60.750359118838304,15.059273952282062,1235.0,1.0,3.0,3355.0,6570.0,60.73389651672845,14.937298274834545,1235.0,2.0,3.0,8993.0,147,153
6607.0,60.539463573802536,16.84880114865664,1235.0,1.0,3.0,3356.0,6693.0,60.404957224116494,14.835973265406714,1235.0,2.0,3.0,8994.0,143,140
6746.0,60.11244794003984,15.08327522268948,1235.0,1.0,3.0,3357.0,6748.0,60.104142495023645,14.96592954275042,1235.0,2.0,3.0,8995.0,148,154
6845.0,59.48013376727762,15.417642495495508,1235.0,1.0,3.0,3358.0,6974.0,59.22592901195168,14.789498990120418,1235.0,2.0,3.0,8996.0,144,152
6194.0,62.507734697597385,15.64679807897146,1236.0,1.0,3.0,3359.0,6266.0,62.335684583869735,14.974634352561736,1236.0,2.0,3.0,8997.0,131,128
6341.0,61.88156685440897,15.15225691903631,1236.0,1.0,3.0,3360.0,6458.0,61.61180883842823,14.569765364497728,1236.0,2.0,3.0,8998.0,112,143
6568.0,60.757748541745904,15.028964623847507,1236.0,1.0,3.0,3361.0,6572.0,60.74144381108343,14.762532794152364,1236.0,2.0,3.0,8999.0,147,153
6609.0,60.54467235522335,16.57696954262258,1236.0,1.0,3.0,3362.0,6695.0,60.41396497844874,14.1695574817554,1236.0,2.0,3.0,9000.0,143,140
6847.0,59.489039885367326,15.62300938000023,1236.0,1.0,3.0,3363.0,6976.0,59.23184365945431,14.914355091783476,1236.0,2.0,3.0,9001.0,144,152
6197.0,62.52205563792586,15.6980330782334,1237.0,1.0,3.0,3364.0,6268.0,62.345097898384246,14.64446096669899,1237.0,2.0,3.0,9002.0,131,128
6343.0,61.889926181094,15.080860909220515,1237.0,1.0,3.0,3365.0,6459.0,61.62367176768748,14.258324234562656,1237.0,2.0,3.0,9003.0,112,143
6570.0,60.762546237212646,15.066641343796965,1237.0,1.0,3.0,3366.0,6574.0,60.74610402200061,14.93165952320487,1237.0,2.0,3.0,9004.0,147,153
6611.0,60.547957838195366,15.476051548067623,1237.0,1.0,3.0,3367.0,6698.0,60.417868716068654,14.516761400335543,1237.0,2.0,3.0,9005.0,143,140
6783.0,59.97266363688667,15.014376309894107,1237.0,1.0,3.0,3368.0,6784.0,59.96851318788123,14.94161641958338,1237.0,2.0,3.0,9006.0,149,155
6849.0,59.49692714338877,15.592270803920751,1237.0,1.0,3.0,3369.0,6977.0,59.24039481670171,14.615701926809976,1237.0,2.0,3.0,9007.0,144,152
6201.0,62.53202356185864,15.01307472515507,1238.0,1.0,3.0,3370.0,6270.0,62.35137931158101,14.690632006087244,1238.0,2.0,3.0,9008.0,131,128
6344.0,61.89995120963717,16.19641441125811,1238.0,1.0,3.0,3371.0,6460.0,61.63342407081616,14.064894241495136,1238.0,2.0,3.0,9009.0,112,143
6572.0,60.765935883635606,15.105146177385809,1238.0,1.0,3.0,3372.0,6575.0,60.75354208742252,14.913467006276385,1238.0,2.0,3.0,9010.0,147,153
6612.0,60.55410951961666,16.090566898445367,1238.0,1.0,3.0,3373.0,6700.0,60.4245262125504,14.370524787334745,1238.0,2.0,3.0,9011.0,143,140
6784.0,59.9814022138256,15.019106075445062,1238.0,1.0,3.0,3374.0,6787.0,59.96908383466128,14.844401263857783,1238.0,2.0,3.0,9012.0,149,155
6851.0,59.50369275571171,15.142403366401114,1238.0,1.0,3.0,3375.0,6979.0,59.24345167383149,14.843732784611806,1238.0,2.0,3.0,9013.0,144,152
6204.0,62.54628515438477,15.635565105597143,1239.0,1.0,3.0,3376.0,6273.0,62.35431812843473,14.85392229662489,1239.0,2.0,3.0,9014.0,131,128
6346.0,61.906766013874126,16.036534366364386,1239.0,1.0,3.0,3377.0,6462.0,61.63881574429037,14.791963470994546,1239.0,2.0,3.0,9015.0,112,143
6573.0,60.77406946110822,15.19082757755441,1239.0,1.0,3.0,3378.0,6576.0,60.761658664328095,14.870892838650407,1239.0,2.0,3.0,9016.0,147,153
6613.0,60.56137796326143,16.726859586633037,1239.0,1.0,3.0,3379.0,6703.0,60.42852405578836,14.900968333889884,1239.0,2.0,3.0,9017.0,143,140
6785.0,59.99132370974733,15.190791960502867,1239.0,1.0,3.0,3380.0,6790.0,59.97091300998611,14.799617048396469,1239.0,2.0,3.0,9018.0,149,155
6853.0,59.512408917415286,15.0582591510364,1239.0,1.0,3.0,3381.0,6980.0,59.25115016275227,14.662519523498377,1239.0,2.0,3.0,9019.0,144,152
6207.0,62.560545500721126,15.843324615429465,1240.0,1.0,3.0,3382.0,6275.0,62.36164133247123,14.720085337859166,1240.0,2.0,3.0,9020.0,131,128
6349.0,61.90961667044271,15.032926685404586,1240.0,1.0,3.0,3383.0,6463.0,61.64595172208649,14.488819403782744,1240.0,2.0,3.0,9021.0,112,143
6575.0,60.77627001453912,15.025595026982025,1240.0,1.0,3.0,3384.0,6578.0,60.76391300234942,14.839145290045453,1240.0,2.0,3.0,9022.0,147,153
6615.0,60.56298697893446,15.1864634404765,1240.0,1.0,3.0,3385.0,6704.0,60.43543245904132,14.431561764836948,1240.0,2.0,3.0,9023.0,143,140
6786.0,59.9964112553588,15.258526653318189,1240.0,1.0,3.0,3386.0,6792.0,59.97204049583674,14.826353552497777,1240.0,2.0,3.0,9024.0,149,155
6854.0,59.519909512284535,15.503158894518087,1240.0,1.0,3.0,3387.0,6981.0,59.25488092946591,14.733675095053442,1240.0,2.0,3.0,9025.0,144,152
6211.0,62.56928952584025,15.178459918799938,1241.0,1.0,3.0,3388.0,6244.0,62.47366991539564,14.192831058867805,1241.0,2.0,3.0,9026.0,131,156
