time_front,space_front,speed_front,v_id_front,wave_type_front,lane_front,unique_index_front,time_tail,space_tail,speed_tail,v_id_tail,wave_type_tail,lane_tail,unique_index_tail
3181.0,62.12139708521409,15.324390569368664,619,1,1,963,3201.0,62.08392478360469,12.971214984773408,619.0,2.0,1.0,8087.0
3220.0,61.97841037510317,15.160730454443964,619,1,1,964,3238.0,61.92875853557504,14.034454406940034,619.0,2.0,1.0,8088.0
3361.0,60.58115456373372,17.060611064255284,619,1,1,965,3394.0,60.519612893136255,14.141435846309912,619.0,2.0,1.0,8089.0
3405.0,60.45884292581276,16.386659047681015,619,1,1,966,3416.0,60.42138334265877,14.278899817753103,619.0,2.0,1.0,8090.0
3436.0,60.291566883359735,15.63684866954164,619,1,1,967,3550.0,60.04022253697765,14.100858470482397,619.0,2.0,1.0,8091.0
3135.0,62.22627171556446,17.420442843737135,620,1,1,968,3179.0,62.16119129404554,14.640799948123394,620.0,2.0,1.0,8092.0
3185.0,62.13326529658093,15.244099820092694,620,1,1,969,3205.0,62.09513122768207,13.625868615836984,620.0,2.0,1.0,8093.0
3222.0,61.997650561081336,15.587625091267183,620,1,1,970,3241.0,61.94325731034652,13.26010710450655,620.0,2.0,1.0,8094.0
3365.0,60.60006971999688,17.64690762158794,620,1,1,971,3399.0,60.53720003593648,14.280433117725536,620.0,2.0,1.0,8095.0
3410.0,60.47552333942554,16.094901068452966,620,1,1,972,3421.0,60.43929253613285,14.074752557462144,620.0,2.0,1.0,8096.0
3441.0,60.30874317908962,15.370531255438737,620,1,1,973,3557.0,60.05451319085306,14.962075017125116,620.0,2.0,1.0,8097.0
3140.0,62.23547961786744,15.20601258084274,621,1,1,974,3182.0,62.17503031727073,13.856344590316809,621.0,2.0,1.0,8098.0
3188.0,62.14696004463408,16.37715436366459,621,1,1,975,3208.0,62.10771211742587,12.879455206610508,621.0,2.0,1.0,8099.0
3225.0,62.009942919117954,15.392188451500044,621,1,1,976,3245.0,61.95148507462866,14.976856399911584,621.0,2.0,1.0,8100.0
3370.0,60.615137726520494,15.106022231200916,621,1,1,977,3404.0,60.55658563256792,13.823880156196433,621.0,2.0,1.0,8101.0
3415.0,60.49502445986203,16.196964668834855,621,1,1,978,3427.0,60.45597932832531,14.917197178358776,621.0,2.0,1.0,8102.0
3446.0,60.3292531327947,15.769493588525409,621,1,1,979,3467.0,60.275525298815744,14.910627448315228,621.0,2.0,1.0,8103.0
3472.0,60.254004072601774,15.140850577174383,621,1,1,980,3563.0,60.07478591801755,13.652712588607296,621.0,2.0,1.0,8104.0
3144.0,62.24791482060802,15.787806953834815,622,1,1,981,3186.0,62.18581361629444,14.18747107731616,622.0,2.0,1.0,8105.0
3192.0,62.15778339631718,15.945119981139213,622,1,1,982,3212.0,62.11705455003087,13.953098953611802,622.0,2.0,1.0,8106.0
3228.0,62.02301355470387,15.605063247363582,622,1,1,983,3248.0,61.96511229397164,14.746945497649842,622.0,2.0,1.0,8107.0
3374.0,60.63225416756369,15.330162017789194,622,1,1,984,3409.0,60.57142674414244,14.442193502069268,622.0,2.0,1.0,8108.0
3420.0,60.51101464073056,15.355673397234886,622,1,1,985,3431.0,60.47717859561931,13.6398209846277,622.0,2.0,1.0,8109.0
3450.0,60.3502626827026,17.437042476959423,622,1,1,986,3471.0,60.29617161048938,14.772242796173622,622.0,2.0,1.0,8110.0
3477.0,60.269598013300936,15.57237616371604,622,1,1,987,3569.0,60.088519890842136,14.007680926310584,622.0,2.0,1.0,8111.0
3148.0,62.25972367359245,16.086735530818544,623,1,1,988,3190.0,62.19493709037375,14.77857366581719,623.0,2.0,1.0,8112.0
3196.0,62.16720298586549,15.153518882633715,623,1,1,989,3216.0,62.12664250180574,14.840981181483922,623.0,2.0,1.0,8113.0
3232.0,62.032421265666486,15.195416805547216,623,1,1,990,3251.0,61.97967339631676,13.811918045747522,623.0,2.0,1.0,8114.0
3377.0,60.650015618429805,17.666306977910793,623,1,1,991,3413.0,60.58638270042838,14.017028954799596,623.0,2.0,1.0,8115.0
3424.0,60.52733242507321,15.696188476855186,623,1,1,992,3436.0,60.489608693981225,14.943790723776177,623.0,2.0,1.0,8116.0
3455.0,60.36288624757165,15.117509360313342,623,1,1,993,3475.0,60.31317103747801,14.733208609920592,623.0,2.0,1.0,8117.0
3482.0,60.28184374268646,15.53785330228293,623,1,1,994,3574.0,60.101257701777776,14.13508978697362,623.0,2.0,1.0,8118.0
3655.0,59.47765548539986,15.841558805984532,623,1,1,995,3658.0,59.46540539204554,14.5832889244405,623.0,2.0,1.0,8119.0
3152.0,62.27052575473164,15.485714089180709,624,1,1,996,3193.0,62.208745066666026,13.87880176062783,624.0,2.0,1.0,8120.0
3199.0,62.181336867236325,15.902899702280788,624,1,1,997,3219.0,62.13976081679953,13.511204468921912,624.0,2.0,1.0,8121.0
3235.0,62.04523961468102,16.11271719058425,624,1,1,998,3254.0,61.9931608378614,13.298224002720426,624.0,2.0,1.0,8122.0
3381.0,60.662561143400254,16.314717057695244,624,1,1,999,3417.0,60.60009254769103,13.869148306686377,624.0,2.0,1.0,8123.0
3428.0,60.54260509056265,15.762528316895692,624,1,1,1000,3440.0,60.50605374320782,14.351865614526089,624.0,2.0,1.0,8124.0
3459.0,60.37949677583925,15.413057628582733,624,1,1,1001,3479.0,60.32997717202967,14.710909600716166,624.0,2.0,1.0,8125.0
3488.0,60.28941210334101,15.004063017414138,624,1,1,1002,3579.0,60.11339579213413,14.272605354606718,624.0,2.0,1.0,8126.0
3660.0,59.496285349594615,16.062034419089557,624,1,1,1003,3664.0,59.480193312828064,14.496024299134795,624.0,2.0,1.0,8127.0
3155.0,62.28459034290906,17.860354789512527,625,1,1,1004,3197.0,62.21909414096454,14.005812742356968,625.0,2.0,1.0,8128.0
3203.0,62.192209994452725,15.210378471846562,625,1,1,1005,3223.0,62.15092732270512,13.671779634765262,625.0,2.0,1.0,8129.0
3239.0,62.05623305076958,16.225199850646515,625,1,1,1006,3258.0,62.00398610417778,14.23297351253861,625.0,2.0,1.0,8130.0
3385.0,60.67611985160119,15.688528248215722,625,1,1,1007,3421.0,60.6131608623492,13.984038506814674,625.0,2.0,1.0,8131.0
3432.0,60.55671657038784,15.959868552566306,625,1,1,1008,3444.0,60.52021191040696,13.897691190907748,625.0,2.0,1.0,8132.0
3463.0,60.3939306763628,15.361019110395606,625,1,1,1009,3483.0,60.34534191836418,14.68192259786182,625.0,2.0,1.0,8133.0
3493.0,60.299548231984126,15.058782694804414,625,1,1,1010,3584.0,60.1225332816461,14.934650173539133,625.0,2.0,1.0,8134.0
3665.0,59.51017015478495,15.567978486375974,625,1,1,1011,3669.0,59.4946042882908,14.20534590789968,625.0,2.0,1.0,8135.0
3159.0,62.29471891398989,16.42030044290517,626,1,1,1012,3202.0,62.22595220934443,14.880017583026108,626.0,2.0,1.0,8136.0
3206.0,62.20821942827736,15.675455984791348,626,1,1,1013,3227.0,62.1627414526735,13.526653756646889,626.0,2.0,1.0,8137.0
3243.0,62.06851888995303,16.5654273178682,626,1,1,1014,3262.0,62.01615812257851,14.707682621736357,626.0,2.0,1.0,8138.0
3389.0,60.69112309369443,15.957079476729922,626,1,1,1015,3426.0,60.624545080714825,14.880809495920774,626.0,2.0,1.0,8139.0
3437.0,60.5687226395523,15.069342440448867,626,1,1,1016,3448.0,60.5355401661377,13.399932953976858,626.0,2.0,1.0,8140.0
3467.0,60.40945689022101,16.018600792559653,626,1,1,1017,3487.0,60.36199248650256,14.256887094028633,626.0,2.0,1.0,8141.0
3498.0,60.31105779682402,15.239240505396284,626,1,1,1018,3588.0,60.13610571815287,14.347458178513792,626.0,2.0,1.0,8142.0
3670.0,59.52372935265382,15.170672162572991,626,1,1,1019,3674.0,59.50842855177461,14.02702341263191,626.0,2.0,1.0,8143.0
3162.0,62.30917380015964,18.168226105884603,627,1,1,1020,3205.0,62.240554243916485,14.218756689323396,627.0,2.0,1.0,8144.0
3210.0,62.21902228936935,15.186464068795214,627,1,1,1021,3231.0,62.173860932046686,13.629335330218892,627.0,2.0,1.0,8145.0
3247.0,62.07963125280743,16.621714835637686,627,1,1,1022,3265.0,62.03110850591148,13.729379481861072,627.0,2.0,1.0,8146.0
3393.0,60.7062579187926,16.390690915004264,627,1,1,1023,3430.0,60.641098802134735,14.719893475849387,627.0,2.0,1.0,8147.0
3441.0,60.58465379069215,16.68057985927674,627,1,1,1024,3453.0,60.546642174827866,14.42811911090248,627.0,2.0,1.0,8148.0
3471.0,60.42427236276644,17.008274081828358,627,1,1,1025,3492.0,60.37415722054154,14.877110097963213,627.0,2.0,1.0,8149.0
3503.0,60.322149095666376,15.37784169877911,627,1,1,1026,3592.0,60.14794372532644,14.443151727489216,627.0,2.0,1.0,8150.0
3674.0,59.53994166568778,16.292280579347747,627,1,1,1027,3679.0,59.52076554820098,14.095645266783489,627.0,2.0,1.0,8151.0
3166.0,62.320436601024,16.58193139888927,628,1,1,1028,3209.0,62.2530332754606,14.52685335375538,628.0,2.0,1.0,8152.0
3214.0,62.23146044969908,15.0805679408356,628,1,1,1029,3236.0,62.18551477936622,14.347045395053271,628.0,2.0,1.0,8153.0
3252.0,62.091382029515295,16.036869865134694,628,1,1,1030,3270.0,62.04190533566881,14.979969825609466,628.0,2.0,1.0,8154.0
3398.0,60.72283950500737,15.322123931108234,628,1,1,1031,3435.0,60.65990534658498,14.867374218972838,628.0,2.0,1.0,8155.0
3447.0,60.59731834189449,16.421298401010013,628,1,1,1032,3458.0,60.56209130253552,14.111320461030084,628.0,2.0,1.0,8156.0
3476.0,60.439618556969705,16.93013991431247,628,1,1,1033,3497.0,60.39204443174764,14.421070218389897,628.0,2.0,1.0,8157.0
3509.0,60.33453074446281,15.268883891923435,628,1,1,1034,3596.0,60.164274463532266,14.318725869987796,628.0,2.0,1.0,8158.0
3680.0,59.55262162090104,15.165728594431258,628,1,1,1035,3685.0,59.533674412208526,14.867161590231,628.0,2.0,1.0,8159.0
3170.0,62.3324706020848,15.30522259404209,629,1,1,1036,3213.0,62.26526792379486,14.845965282883364,629.0,2.0,1.0,8160.0
3218.0,62.24361200176204,15.013301080994976,629,1,1,1037,3240.0,62.19901358577837,13.68610490359169,629.0,2.0,1.0,8161.0
3256.0,62.10553883174162,16.923283194384684,629,1,1,1038,3273.0,62.05823923857995,14.234466892446015,629.0,2.0,1.0,8162.0
3401.0,60.74097849908107,17.952803898019994,629,1,1,1039,3439.0,60.67757062751312,14.714496882614371,629.0,2.0,1.0,8163.0
3452.0,60.6085279659215,16.294650490158443,629,1,1,1040,3462.0,60.576163072007866,13.709245027715,629.0,2.0,1.0,8164.0
3480.0,60.45435038232966,17.77721342936207,629,1,1,1041,3502.0,60.40440164633166,14.79559171704398,629.0,2.0,1.0,8165.0
3514.0,60.34639497102991,15.16811138235404,629,1,1,1042,3600.0,60.17640671957237,14.692183769752242,629.0,2.0,1.0,8166.0
3684.0,59.56968051200183,16.849283996115865,629,1,1,1043,3689.0,59.55064999887163,13.917439932154556,629.0,2.0,1.0,8167.0
3173.0,62.34870251124754,17.774987322721138,630,1,1,1044,3216.0,62.27956002221997,14.760078457747346,630.0,2.0,1.0,8168.0
3221.0,62.257732505373774,15.565208636152162,630,1,1,1045,3244.0,62.20952171911317,14.22709641646092,630.0,2.0,1.0,8169.0
3260.0,62.1166705370055,16.604232740617338,630,1,1,1046,3276.0,62.07195420181379,14.114697890413868,630.0,2.0,1.0,8170.0
3404.0,60.75305874050037,17.967563330805863,630,1,1,1047,3442.0,60.693623000750094,14.086314127964188,630.0,2.0,1.0,8171.0
3456.0,60.61778553109627,16.483597706661993,630,1,1,1048,3466.0,60.58419135079538,14.481965991193288,630.0,2.0,1.0,8172.0
3484.0,60.46294772476682,16.132425294449355,630,1,1,1049,3505.0,60.418312594911065,14.125512769510644,630.0,2.0,1.0,8173.0
3517.0,60.36005857115049,15.876794018124771,630,1,1,1050,3603.0,60.18654562693922,14.801691448514,630.0,2.0,1.0,8174.0
3689.0,59.57596162957702,15.65264868948496,630,1,1,1051,3693.0,59.56030114393418,14.465083222611048,630.0,2.0,1.0,8175.0
3177.0,62.36180429112325,17.83224345026861,631,1,1,1052,3218.0,62.29911435941117,14.342262923964896,631.0,2.0,1.0,8176.0
3225.0,62.26828674711175,15.700088725219144,631,1,1,1053,3248.0,62.2188989147457,14.843569694822024,631.0,2.0,1.0,8177.0
3264.0,62.12667276189803,15.84844822162926,631,1,1,1054,3279.0,62.08441343561221,14.330827401519514,631.0,2.0,1.0,8178.0
3407.0,60.76152017813517,16.41047503862348,631,1,1,1055,3446.0,60.70241527461979,14.7767185968542,631.0,2.0,1.0,8179.0
3460.0,60.6243587568053,15.82907682096194,631,1,1,1056,3469.0,60.59354712954807,14.26714768548595,631.0,2.0,1.0,8180.0
3487.0,60.472971904592434,16.773553615894695,631,1,1,1057,3508.0,60.42793243639747,14.096821545105788,631.0,2.0,1.0,8181.0
3520.0,60.36904623828654,16.156785223922554,631,1,1,1058,3605.0,60.19698843333843,14.440165048122722,631.0,2.0,1.0,8182.0
3693.0,59.58219574932095,15.05401971567759,631,1,1,1059,3696.0,59.570318092792064,14.413668375039158,631.0,2.0,1.0,8183.0
3181.0,62.37562528364973,18.13328474240145,632,1,1,1060,3221.0,62.31587836944032,14.596433091230884,632.0,2.0,1.0,8184.0
3230.0,62.27527414804408,15.122987749994174,632,1,1,1061,3251.0,62.23273829664885,13.610132761443376,632.0,2.0,1.0,8185.0
3268.0,62.13681415980583,15.369433601862282,632,1,1,1062,3282.0,62.09722104365398,14.410772579977465,632.0,2.0,1.0,8186.0
3410.0,60.77035921958676,15.239229372326603,632,1,1,1063,3449.0,60.71302767326238,14.480754188724646,632.0,2.0,1.0,8187.0
3463.0,60.63311258093326,16.686060373714984,632,1,1,1064,3472.0,60.60106057356886,14.224874605795312,632.0,2.0,1.0,8188.0
3490.0,60.48149006257504,16.800563716734402,632,1,1,1065,3511.0,60.43526750976717,14.492868698194188,632.0,2.0,1.0,8189.0
3523.0,60.375847713877,16.090334025185687,632,1,1,1066,3607.0,60.20614612964869,14.157335728991306,632.0,2.0,1.0,8190.0
3696.0,59.590622949046974,15.46979418783124,632,1,1,1067,3699.0,59.57829958071628,14.96928923049813,632.0,2.0,1.0,8191.0
3186.0,62.38565739797982,15.670800406247382,633,1,1,1068,3224.0,62.33313070965343,14.445054405155451,633.0,2.0,1.0,8192.0
3234.0,62.28660229397281,15.827180603469047,633,1,1,1069,3255.0,62.242821709319365,13.924298341539114,633.0,2.0,1.0,8193.0
3271.0,62.15126775675324,17.187029694045137,633,1,1,1070,3285.0,62.11015306517561,14.411357645391885,633.0,2.0,1.0,8194.0
3412.0,60.783845200126336,18.033079708900438,633,1,1,1071,3452.0,60.72527554647144,13.740345186871416,633.0,2.0,1.0,8195.0
3467.0,60.63947311210281,16.39745104364386,633,1,1,1072,3475.0,60.610013843867456,14.23556314038204,633.0,2.0,1.0,8196.0
3493.0,60.49182292713379,17.614935625234583,633,1,1,1073,3514.0,60.445249283929,14.384301291049583,633.0,2.0,1.0,8197.0
3526.0,60.38559256138087,16.383918057097087,633,1,1,1074,3610.0,60.21256189223088,14.86484375850467,633.0,2.0,1.0,8198.0
3190.0,62.3985618150333,17.18199734313621,634,1,1,1075,3227.0,62.34817043295276,14.423093727517749,634.0,2.0,1.0,8199.0
3238.0,62.29519904270377,16.03254163206536,634,1,1,1076,3258.0,62.25432070698376,13.24471062668647,634.0,2.0,1.0,8200.0
3275.0,62.15843723021322,15.821147074845335,634,1,1,1077,3288.0,62.1207583276362,14.602619994106307,634.0,2.0,1.0,8201.0
3415.0,60.79169100866607,16.938790353850766,634,1,1,1078,3456.0,60.73176519115648,14.632135994041327,634.0,2.0,1.0,8202.0
3471.0,60.64458399679047,15.82386223525681,634,1,1,1079,3478.0,60.61814161755722,14.379080868259136,634.0,2.0,1.0,8203.0
3496.0,60.50117592723477,17.875484319395383,634,1,1,1080,3517.0,60.454339600698425,14.391378830692853,634.0,2.0,1.0,8204.0
3529.0,60.394525549895306,16.1164267684568,634,1,1,1081,3612.0,60.22458897536941,14.018865846879686,634.0,2.0,1.0,8205.0
3194.0,62.40994401207353,17.237699096392706,635,1,1,1082,3230.0,62.36238786353917,14.43834215937808,635.0,2.0,1.0,8206.0
3242.0,62.3031196864502,15.897414926746652,635,1,1,1083,3262.0,62.26153437506044,14.298096017039066,635.0,2.0,1.0,8207.0
3278.0,62.169415680855685,16.581456623634296,635,1,1,1084,3290.0,62.13472695713752,13.510402686918386,635.0,2.0,1.0,8208.0
3418.0,60.80191212301167,17.236359079407087,635,1,1,1085,3460.0,60.741294913868906,14.789787630572537,635.0,2.0,1.0,8209.0
3476.0,60.64811649773582,15.079463101765358,635,1,1,1086,3481.0,60.62865000831007,14.51304039410842,635.0,2.0,1.0,8210.0
3500.0,60.508721566459904,15.827421611920924,635,1,1,1087,3520.0,60.46548983188544,14.318991131084989,635.0,2.0,1.0,8211.0
3532.0,60.40477466663296,16.559426552949965,635,1,1,1088,3615.0,60.232746023035936,14.323309099415273,635.0,2.0,1.0,8212.0
3198.0,62.42048496198335,16.9221703045905,636,1,1,1089,3233.0,62.37732567869809,14.175979747677465,636.0,2.0,1.0,8213.0
3246.0,62.31172543751065,15.355782684250617,636,1,1,1090,3265.0,62.27363011387159,13.367178850938856,636.0,2.0,1.0,8214.0
3282.0,62.17710157620245,15.270349455978687,636,1,1,1091,3293.0,62.144894391681866,13.916106191246868,636.0,2.0,1.0,8215.0
3422.0,60.81302533506174,16.658808824374795,636,1,1,1092,3464.0,60.75624978736328,13.441350554093932,636.0,2.0,1.0,8216.0
3481.0,60.65655848983513,15.816265295312112,636,1,1,1093,3485.0,60.64022837516217,14.729880054700892,636.0,2.0,1.0,8217.0
3504.0,60.522027919390425,16.786416537824838,636,1,1,1094,3524.0,60.47752147856816,14.95774923917898,636.0,2.0,1.0,8218.0
3536.0,60.415205670645285,16.253559756740902,636,1,1,1095,3618.0,60.24615191567131,13.406807816858151,636.0,2.0,1.0,8219.0
3202.0,62.43165625485022,16.507000241476934,637,1,1,1096,3237.0,62.38897247240863,14.288056555762868,637.0,2.0,1.0,8220.0
3250.0,62.32199748818399,15.10043769881822,637,1,1,1097,3269.0,62.284745501108254,13.333613837456014,637.0,2.0,1.0,8221.0
3286.0,62.18756092557156,15.192871819699214,637,1,1,1098,3296.0,62.15770472161272,13.65535552920464,637.0,2.0,1.0,8222.0
3427.0,60.82552441548348,15.875281925061024,637,1,1,1099,3470.0,60.76841445372708,14.321142552915775,637.0,2.0,1.0,8223.0
3509.0,60.53764944316236,16.55426365679519,637,1,1,1100,3528.0,60.49663758412423,14.270582929352168,637.0,2.0,1.0,8224.0
3541.0,60.42863038117136,15.714822783435238,637,1,1,1101,3623.0,60.25996352501351,13.512446002776906,637.0,2.0,1.0,8225.0
3206.0,62.44443562623936,17.02629372127984,638,1,1,1102,3241.0,62.39995981162191,14.469022335905583,638.0,2.0,1.0,8226.0
3253.0,62.33614370004939,16.967981144728043,638,1,1,1103,3274.0,62.29178738588973,14.81330522301296,638.0,2.0,1.0,8227.0
3290.0,62.198646819435325,15.33361203605794,638,1,1,1104,3299.0,62.17022027783211,13.882863815097211,638.0,2.0,1.0,8228.0
3431.0,60.83859589170424,16.436720961660424,638,1,1,1105,3475.0,60.78072308305952,14.493819243435423,638.0,2.0,1.0,8229.0
3513.0,60.553569138258176,17.693936356668452,638,1,1,1106,3532.0,60.51282802512555,14.086668515276273,638.0,2.0,1.0,8230.0
3545.0,60.44329737006775,15.709107254033292,638,1,1,1107,3628.0,60.27310720155253,13.649966663332147,638.0,2.0,1.0,8231.0
3210.0,62.45830180190946,17.74182427598889,639,1,1,1108,3245.0,62.41533348872989,13.92712272118632,639.0,2.0,1.0,8232.0
3258.0,62.346355104741086,15.141145340371116,639,1,1,1109,3279.0,62.30579517393793,14.373224353725842,639.0,2.0,1.0,8233.0
3295.0,62.21311466666443,15.555723879155298,639,1,1,1110,3303.0,62.185028516661006,14.763033976403662,639.0,2.0,1.0,8234.0
3435.0,60.85077461616544,16.472455041851713,639,1,1,1111,3479.0,60.7949685487574,13.523316690226643,639.0,2.0,1.0,8235.0
3518.0,60.56458275192324,15.278359369485488,639,1,1,1112,3536.0,60.52836313700108,13.739291951287274,639.0,2.0,1.0,8236.0
3549.0,60.45759224835445,15.863942007715776,639,1,1,1113,3632.0,60.285567798775496,13.593003152688333,639.0,2.0,1.0,8237.0
3214.0,62.47217385808223,17.822327371365724,640,1,1,1114,3249.0,62.43150102497289,13.525464045911626,640.0,2.0,1.0,8238.0
3262.0,62.36153352032227,15.689923514733987,640,1,1,1115,3284.0,62.32202121467774,13.510089168386196,640.0,2.0,1.0,8239.0
3301.0,62.22517094036063,15.010183537838868,640,1,1,1116,3306.0,62.20638160447184,14.158624021523025,640.0,2.0,1.0,8240.0
3439.0,60.86070289216635,15.84819446595839,640,1,1,1117,3483.0,60.8059700461333,13.517201224426827,640.0,2.0,1.0,8241.0
3521.0,60.58130378165001,17.25597282220227,640,1,1,1118,3540.0,60.54337933927732,13.28430801426267,640.0,2.0,1.0,8242.0
3553.0,60.47229444520711,16.438265860035457,640,1,1,1119,3636.0,60.29747163105027,13.356828089755917,640.0,2.0,1.0,8243.0
3218.0,62.484911507160064,17.352774488245977,641,1,1,1120,3253.0,62.444849056974704,13.478104160453556,641.0,2.0,1.0,8244.0
3266.0,62.37488138715299,15.417494778585818,641,1,1,1121,3289.0,62.335433713224624,13.591395205160852,641.0,2.0,1.0,8245.0
3307.0,62.2339094875162,15.345709310831364,641,1,1,1122,3308.0,62.2297626282289,14.928693434272004,641.0,2.0,1.0,8246.0
3442.0,60.87431370786195,18.435480961385892,641,1,1,1123,3487.0,60.8162950381303,13.846713102411169,641.0,2.0,1.0,8247.0
3525.0,60.59312035160189,15.873527199578536,641,1,1,1124,3545.0,60.55399268768546,14.778726527179764,641.0,2.0,1.0,8248.0
3557.0,60.48761454367658,16.551400259721277,641,1,1,1125,3641.0,60.309939375345614,13.844120473276664,641.0,2.0,1.0,8249.0
3222.0,62.496933291990736,16.919465106619096,642,1,1,1126,3257.0,62.457507221026,13.817885998596347,642.0,2.0,1.0,8250.0
3269.0,62.39152891489507,16.36617752769782,642,1,1,1127,3294.0,62.34678932368255,14.539013035280538,642.0,2.0,1.0,8251.0
3446.0,60.883583441289865,16.791834206454073,642,1,1,1128,3491.0,60.82703082342367,14.243020410939357,642.0,2.0,1.0,8252.0
3528.0,60.60969615002854,17.03517595575576,642,1,1,1129,3549.0,60.569083340006266,14.172727520643418,642.0,2.0,1.0,8253.0
3562.0,60.49862014662165,15.156623709471404,642,1,1,1130,3645.0,60.3231872848728,13.170211919751582,642.0,2.0,1.0,8254.0
3226.0,62.50907973877143,16.384576588918247,643,1,1,1131,3260.0,62.47182447281325,13.00478012562858,643.0,2.0,1.0,8255.0
3273.0,62.40104591203039,15.240515703471328,643,1,1,1132,3297.0,62.35890639188138,14.0181981106674,643.0,2.0,1.0,8256.0
3449.0,60.891814217258506,15.791568349260164,643,1,1,1133,3494.0,60.83655946527861,14.080310680109674,643.0,2.0,1.0,8257.0
3531.0,60.62046969251698,16.539081594557913,643,1,1,1134,3552.0,60.58202296651729,13.254171294323989,643.0,2.0,1.0,8258.0
3565.0,60.512171306351576,15.8024190070503,643,1,1,1135,3649.0,60.33009722665972,14.64166322912988,643.0,2.0,1.0,8259.0
3230.0,62.52085485771653,15.800091166180485,644,1,1,1136,3264.0,62.484527475934165,13.423633208236495,644.0,2.0,1.0,8260.0
3276.0,62.4174085843403,16.545813125767644,644,1,1,1137,3300.0,62.3720916105151,13.628900191078298,644.0,2.0,1.0,8261.0
3452.0,60.90210846264541,15.769943641353205,644,1,1,1138,3497.0,60.84916687483869,13.285384189232888,644.0,2.0,1.0,8262.0
3534.0,60.63402381980567,16.956374991275165,644,1,1,1139,3556.0,60.59325733787232,13.754507348834988,644.0,2.0,1.0,8263.0
3569.0,60.52447497484295,15.347366355468107,644,1,1,1140,3652.0,60.34439994741909,12.94072111816229,644.0,2.0,1.0,8264.0
3234.0,62.532348975894,15.21865409407644,645,1,1,1141,3268.0,62.49602552111054,14.16741566912258,645.0,2.0,1.0,8265.0
3280.0,62.42862926020086,15.81512415383486,645,1,1,1142,3303.0,62.38574523148465,13.144929115076373,645.0,2.0,1.0,8266.0
3455.0,60.91527185031675,17.19079968283652,645,1,1,1143,3501.0,60.858793447786965,13.957416626659011,645.0,2.0,1.0,8267.0
3538.0,60.64400296632804,15.69000956685844,645,1,1,1144,3560.0,60.60405479829063,14.591074098779528,645.0,2.0,1.0,8268.0
3572.0,60.54025108076738,15.868499803138922,645,1,1,1145,3656.0,60.35657721487062,12.81924392950386,645.0,2.0,1.0,8269.0
3701.0,60.05221197209188,15.85911686690726,645,1,1,1146,3705.0,60.03603034973987,14.507278314652256,645.0,2.0,1.0,8270.0
3237.0,62.54756234735598,17.713506419394367,646,1,1,1147,3271.0,62.507173733690514,14.443652397944303,646.0,2.0,1.0,8271.0
3283.0,62.43939026849867,15.75071355682402,646,1,1,1148,3306.0,62.39411879190358,13.802684199204506,646.0,2.0,1.0,8272.0
3458.0,60.9239565627656,16.16052618993401,646,1,1,1149,3504.0,60.8697545322711,13.565037557242803,646.0,2.0,1.0,8273.0
3541.0,60.65530755418129,15.657048259756245,646,1,1,1150,3563.0,60.61635745486824,13.841004133450186,646.0,2.0,1.0,8274.0
3575.0,60.55291214080548,15.986837065152669,646,1,1,1151,3660.0,60.36679086334333,13.43921284483402,646.0,2.0,1.0,8275.0
3704.0,60.06259338833456,15.039307606383955,646,1,1,1152,3709.0,60.04356663151312,14.127736040535558,646.0,2.0,1.0,8276.0
3241.0,62.558786218953145,16.941357528076846,647,1,1,1153,3274.0,62.51865994966568,14.613869314803935,647.0,2.0,1.0,8277.0
3286.0,62.450125259871534,16.2911801271705,647,1,1,1154,3309.0,62.40113072386863,14.843991954575754,647.0,2.0,1.0,8278.0
3461.0,60.93271081066317,15.13437177608181,647,1,1,1155,3508.0,60.87581571507538,14.974484951932707,647.0,2.0,1.0,8279.0
3544.0,60.66561380001812,15.656714497490048,647,1,1,1156,3566.0,60.62739959800614,13.418944343278133,647.0,2.0,1.0,8280.0
3578.0,60.56443810401339,16.147459668935497,647,1,1,1157,3663.0,60.37660859146479,13.306660185315664,647.0,2.0,1.0,8281.0
3705.0,60.076555934472175,16.100723821146776,647,1,1,1158,3712.0,60.0506109696655,13.896964410715697,647.0,2.0,1.0,8282.0
3245.0,62.56959639299848,15.739883282578178,648,1,1,1159,3277.0,62.53004614899867,14.518582483382012,648.0,2.0,1.0,8283.0
3290.0,62.45664066407357,15.58413922021682,648,1,1,1160,3311.0,62.412429958222326,13.816304762958971,648.0,2.0,1.0,8284.0
3463.0,60.94664687636682,18.36986521570581,648,1,1,1161,3511.0,60.8878795234842,14.3903485683817,648.0,2.0,1.0,8285.0
3547.0,60.67712426979674,16.218425103614205,648,1,1,1162,3569.0,60.638592410107634,13.088519621316555,648.0,2.0,1.0,8286.0
3581.0,60.575837000462414,16.129691461711737,648,1,1,1163,3667.0,60.38520274192853,14.442504807897995,648.0,2.0,1.0,8287.0
3708.0,60.08424567472012,15.08598032881008,648,1,1,1164,3716.0,60.055928615067685,14.553546093971626,648.0,2.0,1.0,8288.0
3248.0,62.58318749548763,17.17532235334501,649,1,1,1165,3280.0,62.539999811010624,14.66341824339809,649.0,2.0,1.0,8289.0
3293.0,62.46665183904992,15.802714505335745,649,1,1,1166,3314.0,62.41951365203136,14.97073129707354,649.0,2.0,1.0,8290.0
3466.0,60.95655188049435,17.799792442033407,649,1,1,1167,3514.0,60.900083246043465,13.792122334554248,649.0,2.0,1.0,8291.0
