time_front,space_front,speed_front,v_id_front,wave_type_front,lane_front,unique_index_front,time_tail,space_tail,speed_tail,v_id_tail,wave_type_tail,lane_tail,unique_index_tail,trace_id_front,trace_id_tail,c_id
5735.0,59.44349642768241,16.23477020128252,1024,1,4,2328,5771.0,59.386288708463375,14.761483933303907,1024.0,2.0,4.0,7866.0,115,126,48
5518.0,60.29258442095776,15.97685337691192,1025,1,4,2332,5610.0,60.07663358454205,14.82153077776781,1025.0,2.0,4.0,7870.0,111,131,48
5623.0,60.01643620015056,15.05571406306576,1025,1,4,2333,5649.0,59.94326093419578,14.309231140638994,1025.0,2.0,4.0,7871.0,119,130,48
5738.0,59.45077733632829,15.225824299668275,1025,1,4,2334,5774.0,59.39158223443085,14.683904716723434,1025.0,2.0,4.0,7872.0,115,126,48
5520.0,60.29751012367933,15.733990473627166,1026,1,4,2338,5611.0,60.0825754129083,14.644291175392976,1026.0,2.0,4.0,7876.0,111,131,48
5624.0,60.02229570647916,15.458928575181346,1026,1,4,2339,5651.0,59.94486300492394,14.91832443106536,1026.0,2.0,4.0,7877.0,119,130,48
5739.0,59.45924629926739,16.148887096556344,1026,1,4,2340,5776.0,59.39547803401733,14.775291673333596,1026.0,2.0,4.0,7878.0,115,126,48
5522.0,60.30186374513545,15.281566005656918,1027,1,4,2344,5612.0,60.08811087408615,14.517873870958454,1027.0,2.0,4.0,7882.0,111,131,48
5626.0,60.02337481901897,15.276230094581743,1027,1,4,2345,5652.0,59.94981020302145,14.596666704550252,1027.0,2.0,4.0,7883.0,119,130,48
5741.0,59.46251672170962,15.013849025182807,1027,1,4,2346,5778.0,59.39881281220016,14.80114489937795,1027.0,2.0,4.0,7884.0,115,126,48
5523.0,60.30762230286362,16.455124012521736,1028,1,4,2350,5613.0,60.09190996036673,14.581151157235729,1028.0,2.0,4.0,7888.0,111,131,48
5627.0,60.0268989092841,15.48988401452152,1028,1,4,2351,5653.0,59.95330153952917,14.45243267427282,1028.0,2.0,4.0,7889.0,119,130,48
5742.0,59.46897145253518,15.355623827821844,1028,1,4,2352,5781.0,59.39763410364489,14.94740297484306,1028.0,2.0,4.0,7890.0,115,126,48
5525.0,60.31081493462532,15.72363986076828,1029,1,4,2356,5614.0,60.09711925769432,14.564284487029417,1029.0,2.0,4.0,7894.0,111,131,48
5629.0,60.027535856058826,15.250768223739357,1029,1,4,2357,5654.0,59.95855316584933,14.123403792607755,1029.0,2.0,4.0,7895.0,119,130,48
5743.0,59.47853007588093,15.720524919064037,1029,1,4,2358,5784.0,59.40035320047668,14.84988365410441,1029.0,2.0,4.0,7896.0,115,126,48
5527.0,60.31429903496453,15.197023913545475,1030,1,4,2362,5615.0,60.10330984072525,14.4550091266766,1030.0,2.0,4.0,7900.0,111,131,48
5631.0,60.02916442545041,15.002465707773576,1030,1,4,2363,5656.0,59.960431974868605,14.517385464311214,1030.0,2.0,4.0,7901.0,119,130,48
5744.0,59.48915598981281,15.834807720990284,1030,1,4,2364,5787.0,59.40451137051058,14.913769926881084,1030.0,2.0,4.0,7902.0,115,126,48
5528.0,60.31937263385592,16.20488724875557,1031,1,4,2368,5616.0,60.10768309077984,14.409289490817848,1031.0,2.0,4.0,7906.0,111,131,48
5632.0,60.03326509671302,15.268007487276416,1031,1,4,2369,5657.0,59.96448692600498,14.268552812390176,1031.0,2.0,4.0,7907.0,119,130,48
5745.0,59.498842570357205,15.721307060673784,1031,1,4,2370,5789.0,59.41123910911173,14.949563545702269,1031.0,2.0,4.0,7908.0,115,126,48
5529.0,60.32456850029664,17.32163476378787,1032,1,4,2374,5618.0,60.10775445750775,14.992692605089015,1032.0,2.0,4.0,7912.0,111,131,48
5633.0,60.03732551277395,15.506867208329355,1032,1,4,2375,5659.0,59.96427224179648,14.72711571625898,1032.0,2.0,4.0,7913.0,119,130,48
5681.0,59.85316443231529,15.663563421283342,1032,1,4,2376,5684.0,59.84084861987706,14.755153044797298,1032.0,2.0,4.0,7914.0,120,132,48
5746.0,59.50813103095713,15.528997914661096,1032,1,4,2377,5791.0,59.41731048348819,14.946403723064666,1032.0,2.0,4.0,7915.0,115,126,48
5532.0,60.326609637124754,15.286642243904629,1033,1,4,2381,5619.0,60.1172337212519,14.482976953496818,1033.0,2.0,4.0,7919.0,111,131,48
5635.0,60.0421940622981,15.610576019172818,1033,1,4,2382,5661.0,59.96885280474584,14.58069796123959,1033.0,2.0,4.0,7920.0,119,130,48
5683.0,59.86064874738853,15.218257035647072,1033,1,4,2383,5687.0,59.84451220339859,14.60533480703844,1033.0,2.0,4.0,7921.0,120,132,48
5747.0,59.521311867459616,15.634303226444636,1033,1,4,2384,5793.0,59.4272069894748,14.680567812390064,1033.0,2.0,4.0,7922.0,115,126,48
5535.0,60.33360002671522,15.167445648369911,1034,1,4,2388,5622.0,60.12221652457062,14.791092513208852,1034.0,2.0,4.0,7926.0,111,131,48
5637.0,60.05124408326902,15.896315083374311,1034,1,4,2389,5664.0,59.972319849755,14.682510151377468,1034.0,2.0,4.0,7927.0,119,130,48
5685.0,59.87098591296803,15.2538217248245,1034,1,4,2390,5689.0,59.85480400965384,14.459618774651966,1034.0,2.0,4.0,7928.0,120,132,48
5749.0,59.534683727652215,15.572599406440997,1034,1,4,2391,5796.0,59.435955326073085,14.70585103493175,1034.0,2.0,4.0,7929.0,115,126,48
5538.0,60.343504408288254,16.258218592592243,1035,1,4,2395,5625.0,60.12847026357069,14.89634956720824,1035.0,2.0,4.0,7933.0,111,131,48
5640.0,60.05731476483227,15.333401176719882,1035,1,4,2396,5667.0,59.97759308667305,14.58465891745822,1035.0,2.0,4.0,7934.0,119,130,48
5687.0,59.882974366530505,15.34947872868509,1035,1,4,2397,5692.0,59.86278380072497,14.770531167406912,1035.0,2.0,4.0,7935.0,120,132,48
5751.0,59.54724992196822,15.618581833302835,1035,1,4,2398,5799.0,59.446315266609865,14.63498757135127,1035.0,2.0,4.0,7936.0,115,126,48
5542.0,60.35443017698281,17.046832778129158,1036,1,4,2401,5628.0,60.13958119752998,14.58667554492932,1036.0,2.0,4.0,7939.0,111,131,48
5643.0,60.06909676024911,15.050532397475864,1036,1,4,2402,5671.0,59.98457895394221,14.651219185373286,1036.0,2.0,4.0,7940.0,119,130,48
5689.0,59.90073738415804,15.449813538980145,1036,1,4,2403,5695.0,59.87680368556397,14.562069413564103,1036.0,2.0,4.0,7941.0,120,132,48
5728.0,59.69399642407537,15.0505937448763,1036,1,4,2404,5731.0,59.68158896646037,14.979225838800334,1036.0,2.0,4.0,7942.0,121,133,48
5754.0,59.56878656731273,15.536946851976216,1036,1,4,2405,5803.0,59.46563064529591,14.479201424943875,1036.0,2.0,4.0,7943.0,115,126,48
5547.0,60.36109905242429,15.169273751425894,1037,1,4,2408,5632.0,60.14745167885755,14.664366811254046,1037.0,2.0,4.0,7946.0,111,131,48
5646.0,60.08192489197717,15.406739692319558,1037,1,4,2409,5675.0,59.99173932613351,14.599801626960422,1037.0,2.0,4.0,7947.0,119,130,48
5692.0,59.91369317173413,15.294339003683826,1037,1,4,2410,5700.0,59.88259162283765,14.81492856422799,1037.0,2.0,4.0,7948.0,120,132,48
5731.0,59.71568782689145,15.508590368847756,1037,1,4,2411,5737.0,59.69110583769525,14.858551331255692,1037.0,2.0,4.0,7949.0,121,133,48
5758.0,59.58799071871682,15.599992682537264,1037,1,4,2412,5808.0,59.47937449694791,14.586996280020326,1037.0,2.0,4.0,7950.0,115,126,48
5550.0,60.37062777904821,16.456655902330205,1038,1,4,2415,5635.0,60.15424804180549,14.602964565257512,1038.0,2.0,4.0,7953.0,111,131,48
5649.0,60.089852223429645,15.003181191028691,1038,1,4,2416,5679.0,59.99355678274699,14.95391840220266,1038.0,2.0,4.0,7954.0,119,130,48
5694.0,59.92477939307496,15.422928500149675,1038,1,4,2417,5703.0,59.8902195971286,14.53309855883906,1038.0,2.0,4.0,7955.0,120,132,48
5712.0,59.84967827289238,15.068850419071532,1038,1,4,2418,5714.0,59.84147140065825,14.859412154343392,1038.0,2.0,4.0,7956.0,122,134,48
5734.0,59.7287565603571,15.597689331349123,1038,1,4,2419,5742.0,59.69638025709472,14.951162602341205,1038.0,2.0,4.0,7957.0,121,133,48
5762.0,59.59840039340826,15.006239363736562,1038,1,4,2420,5812.0,59.49019263292977,14.940306303644975,1038.0,2.0,4.0,7958.0,115,126,48
5553.0,60.376043211484,15.762863480774444,1039,1,4,2423,5638.0,60.15810212253952,14.67463868976125,1039.0,2.0,4.0,7961.0,111,131,48
5651.0,60.09873184497746,15.322100964851597,1039,1,4,2424,5681.0,60.000689463971455,14.73438812564742,1039.0,2.0,4.0,7962.0,119,130,48
5696.0,59.932348935822574,15.37832931067588,1039,1,4,2425,5705.0,59.89786017945386,14.55882877699984,1039.0,2.0,4.0,7963.0,120,132,48
5714.0,59.8578163673743,15.033257143046896,1039,1,4,2426,5717.0,59.84550283656358,14.968490478079572,1039.0,2.0,4.0,7964.0,122,134,48
5737.0,59.73607846292084,15.152762215544534,1039,1,4,2427,5745.0,59.70438568245086,14.847311591494806,1039.0,2.0,4.0,7965.0,121,133,48
5764.0,59.60982396633428,15.19831163883272,1039,1,4,2428,5814.0,59.50407841541011,14.362259949347704,1039.0,2.0,4.0,7966.0,115,126,48
5555.0,60.38308995460417,16.621213157425906,1040,1,4,2431,5641.0,60.1598481272311,14.85576040313903,1040.0,2.0,4.0,7969.0,111,131,48
5653.0,60.10550221640974,15.230452090004231,1040,1,4,2432,5683.0,60.00571096921836,14.726206563731534,1040.0,2.0,4.0,7970.0,119,130,48
5698.0,59.93759527518096,15.125318372440084,1040,1,4,2433,5707.0,59.903402925916666,14.475227986796943,1040.0,2.0,4.0,7971.0,120,132,48
5715.0,59.86785667497929,15.307543843119278,1040,1,4,2434,5719.0,59.85199375259327,14.28002021309642,1040.0,2.0,4.0,7972.0,122,134,48
5738.0,59.7504825779312,15.675530003562695,1040,1,4,2435,5747.0,59.71545022506331,14.445595434936871,1040.0,2.0,4.0,7973.0,121,133,48
5766.0,59.61933109031988,15.202533741622648,1040,1,4,2436,5817.0,59.51215096964849,14.96642277090084,1040.0,2.0,4.0,7974.0,115,126,48
5557.0,60.38958201370019,17.20363429312408,1041,1,4,2439,5644.0,60.16071991150267,14.967023776581073,1041.0,2.0,4.0,7977.0,111,131,48
5655.0,60.11132722698222,15.098495177708209,1041,1,4,2440,5685.0,60.01029290773108,14.71893699529201,1041.0,2.0,4.0,7978.0,119,130,48
5699.0,59.9463586007051,15.537218618827094,1041,1,4,2441,5709.0,59.90843219728347,14.54561925774582,1041.0,2.0,4.0,7979.0,120,132,48
5716.0,59.877201710367146,15.619644601846296,1041,1,4,2442,5723.0,59.85026113094974,14.84419117671353,1041.0,2.0,4.0,7980.0,122,134,48
5740.0,59.762918379646585,15.915016928699446,1041,1,4,2443,5750.0,59.72459609696121,14.41620703953406,1041.0,2.0,4.0,7981.0,121,133,48
5768.0,59.63118273587846,15.475702547298162,1041,1,4,2444,5820.0,59.52219649515544,14.626444815227524,1041.0,2.0,4.0,7982.0,115,126,48
5559.0,60.39370734778371,16.94361261317714,1042,1,4,2447,5646.0,60.16398719190295,14.82075161266184,1042.0,2.0,4.0,7985.0,111,131,48
5656.0,60.119283579699285,15.5420317374213,1042,1,4,2448,5687.0,60.01325597155501,14.865788330481516,1042.0,2.0,4.0,7986.0,119,130,48
5701.0,59.94921678801886,15.091883383820711,1042,1,4,2449,5711.0,59.91180690314778,14.67104105875359,1042.0,2.0,4.0,7987.0,120,132,48
5718.0,59.88081699403405,15.109115634225772,1042,1,4,2450,5727.0,59.848898042019314,14.534347800332576,1042.0,2.0,4.0,7988.0,122,134,48
5742.0,59.77610530174616,16.03922621414484,1042,1,4,2451,5753.0,59.73482054477952,14.438612519696571,1042.0,2.0,4.0,7989.0,121,133,48
5771.0,59.64005445760021,15.0267441382676,1042,1,4,2452,5824.0,59.52994863161103,14.9493823570467,1042.0,2.0,4.0,7990.0,115,126,48
5561.0,60.39776336245227,16.609143599145888,1043,1,4,2455,5648.0,60.16755007410161,14.65556274855622,1043.0,2.0,4.0,7993.0,111,131,48
5658.0,60.12334801741531,15.268312051028758,1043,1,4,2456,5689.0,60.01655830117441,14.936084005690908,1043.0,2.0,4.0,7994.0,119,130,48
5702.0,59.95648056037372,15.499379810232575,1043,1,4,2457,5713.0,59.91575969271298,14.634432727895527,1043.0,2.0,4.0,7995.0,120,132,48
5719.0,59.88919124442266,15.566759109472994,1043,1,4,2458,5735.0,59.8323655087192,14.961938568338027,1043.0,2.0,4.0,7996.0,122,134,48
5744.0,59.79117496773839,15.74448162084824,1043,1,4,2459,5756.0,59.74754476980241,14.349865668822698,1043.0,2.0,4.0,7997.0,121,133,48
5774.0,59.651688469915946,15.131329123512154,1043,1,4,2460,5828.0,59.54424768704536,14.880141403418008,1043.0,2.0,4.0,7998.0,115,126,48
5563.0,60.40255576729948,16.629100883882177,1044,1,4,2464,5651.0,60.16819157705362,14.7837390027028,1044.0,2.0,4.0,8002.0,111,131,48
5660.0,60.12862028966245,15.219945506399426,1044,1,4,2465,5691.0,60.02129343402924,14.920440504192326,1044.0,2.0,4.0,8003.0,119,130,48
5704.0,59.96087523911301,15.346517495911216,1044,1,4,2466,5715.0,59.92095767310744,14.575455261770216,1044.0,2.0,4.0,8004.0,120,132,48
5721.0,59.894759854810935,15.230528988525156,1044,1,4,2467,5738.0,59.838353327331376,14.556847401095554,1044.0,2.0,4.0,8005.0,122,134,48
5744.0,59.81298047882417,15.084574416046587,1044,1,4,2468,5759.0,59.75968002285012,14.709037106668864,1044.0,2.0,4.0,8006.0,121,133,48
5777.0,59.66130618006634,15.43771278194536,1044,1,4,2469,5831.0,59.5605611028483,14.042876421512526,1044.0,2.0,4.0,8007.0,115,126,48
5565.0,60.407356296446935,16.530524816718785,1045,1,4,2473,5653.0,60.17234439627661,14.677530448754744,1045.0,2.0,4.0,8011.0,111,131,48
5662.0,60.1330942807546,15.260575750541324,1045,1,4,2474,5693.0,60.02535697749992,14.994093123856135,1045.0,2.0,4.0,8012.0,119,130,48
5706.0,59.96462740117433,15.042314324977582,1045,1,4,2475,5717.0,59.92490640956856,14.737959103749407,1045.0,2.0,4.0,8013.0,120,132,48
5722.0,59.90303174365496,15.52904134777229,1045,1,4,2476,5761.0,59.77064975820349,14.547271891000872,1045.0,2.0,4.0,8014.0,122,133,48
5779.0,59.66985228281453,16.007188229465577,1045,1,4,2477,5835.0,59.565637077611626,14.791343562911717,1045.0,2.0,4.0,8015.0,115,126,48
5567.0,60.41200569777993,16.32901817685768,1046,1,4,2481,5656.0,60.17239281372316,14.911096447186218,1046.0,2.0,4.0,8019.0,111,131,48
5664.0,60.13758995769509,15.311733889838862,1046,1,4,2482,5694.0,60.03347294249495,14.641228411082988,1046.0,2.0,4.0,8020.0,119,130,48
5707.0,59.97240482952765,15.806629933280472,1046,1,4,2483,5719.0,59.92871828091889,14.81842652989422,1046.0,2.0,4.0,8021.0,120,132,48
5724.0,59.90701704886508,15.167709303882452,1046,1,4,2484,5763.0,59.782062557207226,14.17195192385316,1046.0,2.0,4.0,8022.0,122,133,48
5781.0,59.67990307657838,16.59485349170323,1046,1,4,2485,5838.0,59.57300640402182,14.950722069918177,1046.0,2.0,4.0,8023.0,115,126,48
5569.0,60.4158959389212,16.140404756717572,1047,1,4,2489,5658.0,60.176063407710224,14.86854893641376,1047.0,2.0,4.0,8027.0,111,131,48
5667.0,60.13726526914429,15.045996395595914,1047,1,4,2490,5696.0,60.03628670084861,14.867240552511293,1047.0,2.0,4.0,8028.0,119,130,48
5709.0,59.97492041959096,15.340892058479,1047,1,4,2491,5720.0,59.935367314986514,14.417815271631987,1047.0,2.0,4.0,8029.0,120,132,48
5725.0,59.91374589981851,15.469624371350143,1047,1,4,2492,5766.0,59.78739245328909,14.875345485481816,1047.0,2.0,4.0,8030.0,122,133,48
5784.0,59.68519806578876,15.525955853472915,1047,1,4,2493,5840.0,59.58433959202417,14.464538532019638,1047.0,2.0,4.0,8031.0,115,126,48
5571.0,60.41940384888951,15.582358806117297,1048,1,4,2496,5660.0,60.17958355650491,14.85025116978684,1048.0,2.0,4.0,8035.0,111,131,48
5669.0,60.14073205934858,15.260884619031437,1048,1,4,2497,5697.0,60.04306908497152,14.655778099556256,1048.0,2.0,4.0,8036.0,119,130,48
5710.0,59.98154914650232,15.97938729009438,1048,1,4,2498,5722.0,59.937554740024105,14.830255953133836,1048.0,2.0,4.0,8037.0,120,132,48
5726.0,59.92012001211603,15.638706733625634,1048,1,4,2499,5768.0,59.79767001474493,14.661717091066375,1048.0,2.0,4.0,8038.0,122,133,48
5786.0,59.69578312175123,16.624301615037425,1048,1,4,2500,5843.0,59.592864440028265,14.683207925272685,1048.0,2.0,4.0,8039.0,115,126,48
5572.0,60.425770675369584,16.865184880047043,1049,1,4,2502,5662.0,60.18126628287701,14.965325440138749,1049.0,2.0,4.0,8042.0,111,131,48
5672.0,60.13813613999257,15.000224526849058,1049,1,4,2503,5698.0,60.04816487766587,14.577997342224194,1049.0,2.0,4.0,8043.0,119,130,48
5712.0,59.98235494517904,15.349678086491528,1049,1,4,2504,5723.0,59.94244949060885,14.696955541948537,1049.0,2.0,4.0,8044.0,120,132,48
5727.0,59.92515593033478,15.53736049854759,1049,1,4,2505,5770.0,59.80542102895612,14.841655562679682,1049.0,2.0,4.0,8045.0,122,133,48
5789.0,59.699711407889,15.201068267785574,1049,1,4,2506,5846.0,59.59934905396817,14.807125774323657,1049.0,2.0,4.0,8046.0,115,126,48
5574.0,60.42907706943396,16.289409897775176,1050,1,4,2508,5663.0,60.18814929315606,14.750394416559956,1050.0,2.0,4.0,8049.0,111,131,48
5674.0,60.140672365386514,15.12460907950253,1050,1,4,2509,5700.0,60.05000602001816,14.81903343162623,1050.0,2.0,4.0,8050.0,119,130,48
5713.0,59.98833778637972,15.835858640404886,1050,1,4,2510,5724.0,59.9480030048399,14.447659727740016,1050.0,2.0,4.0,8051.0,120,132,48
5728.0,59.93085622400324,15.513062792442572,1050,1,4,2511,5772.0,59.81383085037701,14.636467568262368,1050.0,2.0,4.0,8052.0,122,133,48
5791.0,59.70882449060778,16.129449698938533,1050,1,4,2512,5849.0,59.605369580194726,14.938202554350845,1050.0,2.0,4.0,8053.0,115,126,48
5576.0,60.43465859964456,16.336806681299105,1051,1,4,2514,5666.0,60.18966219542264,14.89711841876214,1051.0,2.0,4.0,8056.0,111,131,48
5676.0,60.146159029982144,15.311480025024895,1051,1,4,2515,5702.0,60.05509939889749,14.738404465905331,1051.0,2.0,4.0,8057.0,119,130,48
5715.0,59.99358617685751,15.783151889145628,1051,1,4,2516,5726.0,59.95283778596833,14.61062455439012,1051.0,2.0,4.0,8058.0,120,132,48
5730.0,59.93574260903028,15.317321894915334,1051,1,4,2517,5775.0,59.82204595968877,14.67785149655628,1051.0,2.0,4.0,8059.0,122,133,48
5794.0,59.71797870066365,16.122286536284527,1051,1,4,2518,5851.0,59.61621132398031,14.724247111452136,1051.0,2.0,4.0,8060.0,115,126,48
5578.0,60.4413625314436,16.742724863488142,1052,1,4,2520,5668.0,60.1966100706353,14.72983775821034,1052.0,2.0,4.0,8063.0,111,131,48
5679.0,60.14873018389031,15.057961201275404,1052,1,4,2521,5705.0,60.05771542481871,14.94062417131365,1052.0,2.0,4.0,8064.0,119,130,48
5717.0,60.0007036350172,16.041997276486008,1052,1,4,2522,5728.0,59.959231256494434,14.71213916992912,1052.0,2.0,4.0,8065.0,120,132,48
5732.0,59.94216281531399,15.234714796317869,1052,1,4,2523,5779.0,59.82459523172517,14.968091198066196,1052.0,2.0,4.0,8066.0,122,133,48
5797.0,59.72836691587106,16.117455859477058,1052,1,4,2524,5853.0,59.62617019496826,14.710535643712287,1052.0,2.0,4.0,8067.0,115,126,48
5581.0,60.44692936439136,16.166485483438535,1053,1,4,2526,5672.0,60.19850725006081,14.995778275730288,1053.0,2.0,4.0,8070.0,111,131,48
5681.0,60.15873682626236,15.379852055789874,1053,1,4,2527,5708.0,60.06386812734224,14.767751624919894,1053.0,2.0,4.0,8071.0,119,130,48
5720.0,60.007057052567184,15.783482900693135,1053,1,4,2528,5731.0,59.96490332772832,14.986922789881604,1053.0,2.0,4.0,8072.0,120,132,48
5734.0,59.95213033293119,15.276355588069276,1053,1,4,2529,5783.0,59.82876777008086,14.84092389612909,1053.0,2.0,4.0,8073.0,122,133,48
5801.0,59.73870088184151,15.132546694575788,1053,1,4,2530,5855.0,59.63736667647344,14.61257809682528,1053.0,2.0,4.0,8074.0,115,126,48
5584.0,60.45472673869906,16.19215590066713,1054,1,4,2532,5674.0,60.21141390124289,14.886954504301968,1054.0,2.0,4.0,8077.0,111,131,48
5684.0,60.16711117544795,15.48494189792912,1054,1,4,2533,5712.0,60.06854965250916,14.687764905721478,1054.0,2.0,4.0,8078.0,119,130,48
5724.0,60.01213883755733,15.115273192722848,1054,1,4,2534,5733.0,59.97765525735637,14.693178868114094,1054.0,2.0,4.0,8079.0,120,132,48
5737.0,59.96082230095908,15.00316734643764,1054,1,4,2535,5788.0,59.83083631627928,14.774740478540922,1054.0,2.0,4.0,8080.0,122,133,48
5805.0,59.74892733165622,15.16003064027812,1054,1,4,2536,5858.0,59.64567074910357,14.733890690264936,1054.0,2.0,4.0,8081.0,115,126,48
5587.0,60.46367613622292,16.541037372460035,1055,1,4,2539,5676.0,60.224535697929,14.712317749960864,1055.0,2.0,4.0,8084.0,111,131,48
5687.0,60.17586056851381,15.442267363566993,1055,1,4,2540,5716.0,60.07331730024388,14.721997221818086,1055.0,2.0,4.0,8085.0,119,130,48
5727.0,60.02155760475438,15.403046352799889,1055,1,4,2541,5737.0,59.98250595756183,14.885679085492804,1055.0,2.0,4.0,8086.0,120,132,48
5738.0,59.97833310639325,15.022264206883712,1055,1,4,2542,5793.0,59.832744481680734,14.886276137687418,1055.0,2.0,4.0,8087.0,122,133,48
5809.0,59.75807593340959,15.255977698370726,1055,1,4,2543,5861.0,59.65459114009495,14.99846275984198,1055.0,2.0,4.0,8088.0,115,126,48
5591.0,60.47143218441072,15.867544620913757,1056,1,4,2546,5679.0,60.23848376652151,14.943231887402051,1056.0,2.0,4.0,8091.0,111,131,48
5691.0,60.18569787150134,15.308738235388326,1056,1,4,2547,5721.0,60.07910858713901,14.962253082164256,1056.0,2.0,4.0,8092.0,119,130,48
5731.0,60.03287673960852,15.370343367412572,1056,1,4,2548,5799.0,59.83524687873567,14.94182975004384,1056.0,2.0,4.0,8093.0,120,133,48
5813.0,59.772644745790345,15.77697225052484,1056,1,4,2549,5864.0,59.66919014769836,14.926930928506652,1056.0,2.0,4.0,8094.0,115,126,48
5595.0,60.48045801075859,15.379092135045976,1057,1,4,2552,5680.0,60.258444967818505,14.9560823160463,1057.0,2.0,4.0,8097.0,111,131,48
5694.0,60.19751195775476,15.281600597187769,1057,1,4,2553,5725.0,60.08674779396874,14.94478341094737,1057.0,2.0,4.0,8098.0,119,130,48
5735.0,60.04187666822054,15.014566908894665,1057,1,4,2554,5809.0,59.8188564382507,14.899510142680551,1057.0,2.0,4.0,8099.0,120,133,48
5817.0,59.78284212476433,16.043092522106104,1057,1,4,2555,5867.0,59.68011722551218,14.979946117635892,1057.0,2.0,4.0,8100.0,115,126,48
5598.0,60.49340076878104,16.459597504728958,1058,1,4,2558,5681.0,60.27860310974055,14.991467479555885,1058.0,2.0,4.0,8103.0,111,131,48
5697.0,60.20890295868516,15.207396064592412,1058,1,4,2559,5728.0,60.09895677902488,14.625433304976156,1058.0,2.0,4.0,8104.0,119,130,48
5737.0,60.059718682811074,15.152847948521002,1058,1,4,2560,5815.0,59.81833265954969,14.857540480731156,1058.0,2.0,4.0,8105.0,120,133,48
5821.0,59.79144840645083,15.596703787421063,1058,1,4,2561,5870.0,59.69075456466986,14.94562866500506,1058.0,2.0,4.0,8106.0,115,126,48
5602.0,60.50312859826055,15.692042686270238,1059,1,4,2564,5682.0,60.29991607744163,14.635204409944638,1059.0,2.0,4.0,8109.0,111,131,48
5700.0,60.22043481900655,15.208069880553234,1059,1,4,2565,5732.0,60.10686113777568,14.890883279885903,1059.0,2.0,4.0,8110.0,119,130,48
5738.0,60.08105383810421,15.182580954461196,1059,1,4,2566,5820.0,59.82056188681677,14.693433122131603,1059.0,2.0,4.0,8111.0,120,133,48
5824.0,59.80336249033306,15.468807492926032,1059,1,4,2567,5872.0,59.70710051567504,14.364129590696214,1059.0,2.0,4.0,8112.0,115,126,48
5605.0,60.5164757456096,15.894864177369325,1060,1,4,2570,5684.0,60.31371390035908,14.504944800652211,1060.0,2.0,4.0,8115.0,111,131,48
5703.0,60.22870650412929,15.254257950463751,1060,1,4,2571,5734.0,60.11962443361879,14.880991445947014,1060.0,2.0,4.0,8116.0,119,130,48
5740.0,60.09395198397065,15.142225280549368,1060,1,4,2572,5875.0,59.71784069824001,14.761410392364198,1060.0,2.0,4.0,8117.0,120,126,48
5608.0,60.52826220850346,15.343178931340448,1061,1,4,2574,5642.0,60.45807122084875,14.951465314068964,1061.0,2.0,4.0,8119.0,111,136,48
5647.0,60.43713352092046,15.06339730691846,1061,1,4,2575,5686.0,60.322678309778006,14.673052402159438,1061.0,2.0,4.0,8120.0,125,131,48
5705.0,60.23679944065801,15.241278353886,1061,1,4,2576,5735.0,60.132296825293885,14.692055425960202,1061.0,2.0,4.0,8121.0,119,130,48
5742.0,60.10213670214541,15.109396316773008,1061,1,4,2577,5877.0,59.728112919074896,14.693103634489471,1061.0,2.0,4.0,8122.0,120,126,48
5610.0,60.54233290273453,15.53269708721547,1062,1,4,2579,5640.0,60.48747622792726,14.409688571396618,1062.0,2.0,4.0,8124.0,111,136,48
5652.0,60.4339622513871,15.070821450048411,1062,1,4,2580,5688.0,60.328774802101975,14.984303242463511,1062.0,2.0,4.0,8125.0,125,131,48
5707.0,60.24193711749552,15.213570923974912,1062,1,4,2581,5736.0,60.14193778482174,14.554158853216569,1062.0,2.0,4.0,8126.0,119,130,48
5744.0,60.10725195858186,15.058172929213605,1062,1,4,2582,5879.0,59.73595209758072,14.616732655649267,1062.0,2.0,4.0,8127.0,120,126,48
5612.0,60.55409394770408,15.596386024444788,1063,1,4,2584,5642.0,60.50144501701393,14.58062644910567,1063.0,2.0,4.0,8129.0,111,136,48
5655.0,60.4394215707484,15.58101002155868,1063,1,4,2585,5689.0,60.338627913408,14.916850027881113,1063.0,2.0,4.0,8130.0,125,131,48
5709.0,60.24646531282914,15.12516703359384,1063,1,4,2586,5737.0,60.15037673728142,14.50317708772254,1063.0,2.0,4.0,8131.0,119,130,48
5745.0,60.11532689913372,15.345993237947264,1063,1,4,2587,5881.0,59.74048223265702,14.93904793356612,1063.0,2.0,4.0,8132.0,120,126,48
5614.0,60.56370891065554,15.127829591550446,1064,1,4,2589,5644.0,60.51340733442832,14.742870346857975,1064.0,2.0,4.0,8134.0,111,136,48
5658.0,60.44317888477975,15.449352915532309,1064,1,4,2590,5690.0,60.34728093250752,14.98879674264754,1064.0,2.0,4.0,8135.0,125,131,48
5711.0,60.24968112633658,15.004568771492869,1064,1,4,2591,5738.0,60.15704205955901,14.465638048155473,1064.0,2.0,4.0,8136.0,119,130,48
5747.0,60.11741901856079,15.186866546810474,1064,1,4,2592,5882.0,59.74659162039492,14.683630362151977,1064.0,2.0,4.0,8137.0,120,126,48
5615.0,60.576141620527245,16.4999255894701,1065,1,4,2594,5646.0,60.52546552980775,14.536596066321442,1065.0,2.0,4.0,8139.0,111,136,48
5661.0,60.44700244412608,15.386647756116677,1065,1,4,2595,5690.0,60.35982554686895,14.803164994336472,1065.0,2.0,4.0,8140.0,125,131,48
